212,95
222,16
168,91
207,57
222,76
232,46
206,64
187,11
137,38
97,81
69,81
78,02
82,40
108,04
188,92
286,47
316,89
350,97
317,93
328,54
248,49
282,39
293,59
406,60
552,46
809,57
943,43
794,76
640,18
597,95
572,00
460,77
455,27
484,52
485,94
580,99
964,07
1078,40
1016,47
1170,62
1288,92
1361,19
1545,98
1515,59
1329,25
1537,00
1565,85
1545,47
1491,20
1392,49
1322,25
1660,06
1774,66
1999,69
2070,29
1963,74
1803,75
1644,94
1474,60
1272,71
1012,94
686,86
545,16
500,29
388,15
334,56
244,15
150,45
117,17
113,35
171,44
349,06
597,58
853,60
1011,57
1081,43
1012,66
888,25
722,74
282,95
310,91
639,86
593,49
570,09
635,41
645,26
641,40
561,99
454,83
439,98
488,55
525,13
518,54
445,74
428,83
539,21
544,06
563,35
597,26
570,77
779,55
1118,39
1248,67
1022,71
974,52
1035,87
1056,35
987,68
575,84
456,29
400,32
408,80
503,45
558,97
622,42
602,06
458,10
323,79
324,60
244,82
181,81
124,64
153,15
193,34
163,62
143,14
178,47
167,78
86,62
70,37
128,56
162,68
216,26
268,96
373,86
442,77
468,50
618,20
718,65
785,58
931,48
1075,77
1208,07
1450,53
1359,06
1517,78
1719,95
1551,89
1499,57
1408,03
1476,81
1456,22
1430,14
1532,17
1396,49
1385,38
1359,46
1267,14
1306,64
1360,04
1174,82
1032,44
994,92
988,10
864,89
631,43
570,33
538,77
507,13
463,12
454,63
553,12
492,84
540,22
523,97
476,79
423,35
281,24
304,25
277,41
304,91
306,63
240,56
229,73
240,90
239,94
266,96
256,61
248,07
273,61
311,15
296,31
341,55
304,90
326,79
289,11
188,77
249,92
231,18
273,04
332,90
373,55
519,64
483,13
476,74
483,63
511,50
567,76
609,61
757,84
847,92
805,48
867,14
1017,62
1301,11
1507,83
1461,37
1476,27
1072,62
821,24
589,98
565,73
644,88
500,69
371,92
326,80
324,13
269,54
233,75
240,38
243,03
178,76
133,42
163,70
175,51
172,86
171,32
162,02
127,59
154,20
219,30
308,10
520,89
686,55
869,47
1239,20
1676,49
1988,68
2242,69
2256,99
2219,99
1931,86
1722,41
1490,37
1425,96
1632,67
1830,32
1916,21
1857,24
1612,44
1856,24
1463,07
1320,07
990,03
576,48
691,63
995,09
1270,65
1723,65
1888,74
1847,04
2215,84
2312,11
2270,23
2182,15
2156,27
2230,67
1962,49
1646,79
1513,56
1158,74
1054,46
1016,06
1055,93
1241,68
1288,51
1230,09
985,32
777,92
671,83
595,08
513,22
536,32
428,21
431,54
468,72
623,50
867,00
1068,73
1146,95
1307,00
1417,33
1386,42
1435,02
1629,83
1816,14
1997,19
2106,00
2105,22
1946,81
1804,04
1903,89
1911,10
1901,82
1822,60
1732,88
1898,92
1963,20
1869,75
1983,68
2097,28
2126,59
2068,15
2016,77
1975,10
1844,53
1824,84
1770,81
1724,49
1636,71
1574,43
1548,44
1365,79
671,79
459,47
493,49
218,44
190,15
187,89
451,48
1319,06
1956,00
2045,50
